a0_ypk_lh1,a0_ypk_lh2,a0_ypk_lh3,a0_ypk_lh4,a0_ypk_lh5,a0_ypk_rh1,a0_ypk_rh2,a0_ypk_rh3,a0_ypk_rh4,a0_ypk_rh5,lzc_lh1,lzc_lh2,lzc_lh3,lzc_lh4,lzc_lh5,lzc_rh1,lzc_rh2,lzc_rh3,lzc_rh4,lzc_rh5,order_lh1,order_lh2,order_lh3,order_lh4,order_lh5,order_rh1,order_rh2,order_rh3,order_rh4,order_rh5,mean_ypk_lh1,mean_ypk_lh2,mean_ypk_lh3,mean_ypk_lh4,mean_ypk_lh5,mean_ypk_rh1,mean_ypk_rh2,mean_ypk_rh3,mean_ypk_rh4,mean_ypk_rh5,sd_ypk_lh1,sd_ypk_lh2,sd_ypk_lh3,sd_ypk_lh4,sd_ypk_lh5,sd_ypk_rh1,sd_ypk_rh2,sd_ypk_rh3,sd_ypk_rh4,sd_ypk_rh5,skew_ypk_lh1,skew_ypk_lh2,skew_ypk_lh3,skew_ypk_lh4,skew_ypk_lh5,skew_ypk_rh1,skew_ypk_rh2,skew_ypk_rh3,skew_ypk_rh4,skew_ypk_rh5,nor_kur_ypk_lh1,nor_kur_ypk_lh2,nor_kur_ypk_lh3,nor_kur_ypk_lh4,nor_kur_ypk_lh5,nor_kur_ypk_rh1,nor_kur_ypk_rh2,nor_kur_ypk_rh3,nor_kur_ypk_rh4,nor_kur_ypk_rh5,kur_ypk_lh1,kur_ypk_lh2,kur_ypk_lh3,kur_ypk_lh4,kur_ypk_lh5,kur_ypk_rh1,kur_ypk_rh2,kur_ypk_rh3,kur_ypk_rh4,kur_ypk_rh5,nor_var_ypk_lh1,nor_var_ypk_lh2,nor_var_ypk_lh3,nor_var_ypk_lh4,nor_var_ypk_lh5,nor_var_ypk_rh1,nor_var_ypk_rh2,nor_var_ypk_rh3,nor_var_ypk_rh4,nor_var_ypk_rh5,var_ypk_lh1,var_ypk_lh2,var_ypk_lh3,var_ypk_lh4,var_ypk_lh5,var_ypk_rh1,var_ypk_rh2,var_ypk_rh3,var_ypk_rh4,var_ypk_rh5,sd_rk_lh1,sd_rk_lh2,sd_rk_lh3,sd_rk_lh4,sd_rk_lh5,sd_rk_rh1,sd_rk_rh2,sd_rk_rh3,sd_rk_rh4,sd_rk_rh5,nor_var_rk_lh1,nor_var_rk_lh2,nor_var_rk_lh3,nor_var_rk_lh4,nor_var_rk_lh5,nor_var_rk_rh1,nor_var_rk_rh2,nor_var_rk_rh3,nor_var_rk_rh4,nor_var_rk_rh5,var_rk_lh1,var_rk_lh2,var_rk_lh3,var_rk_lh4,var_rk_lh5,var_rk_rh1,var_rk_rh2,var_rk_rh3,var_rk_rh4,var_rk_rh5,skew_rk_lh1,skew_rk_lh2,skew_rk_lh3,skew_rk_lh4,skew_rk_lh5,skew_rk_rh1,skew_rk_rh2,skew_rk_rh3,skew_rk_rh4,skew_rk_rh5,kur_rk_lh1,kur_rk_lh2,kur_rk_lh3,kur_rk_lh4,kur_rk_lh5,kur_rk_rh1,kur_rk_rh2,kur_rk_rh3,kur_rk_rh4,kur_rk_rh5,nor_kur_rk_lh1,nor_kur_rk_lh2,nor_kur_rk_lh3,nor_kur_rk_lh4,nor_kur_rk_lh5,nor_kur_rk_rh1,nor_kur_rk_rh2,nor_kur_rk_rh3,nor_kur_rk_rh4,nor_kur_rk_rh5,ent_ypk_lh1,ent_ypk_lh2,ent_ypk_lh3,ent_ypk_lh4,ent_ypk_lh5,ent_ypk_rh1,ent_ypk_rh2,ent_ypk_rh3,ent_ypk_rh4,ent_ypk_rh5,ent_rk_lh1,ent_rk_lh2,ent_rk_lh3,ent_rk_lh4,ent_rk_lh5,ent_rk_rh1,ent_rk_rh2,ent_rk_rh3,ent_rk_rh4,ent_rk_rh5,Sub_code,resp
-0.365692498,-0.365692491,-0.365692496,1.897014108,-0.365692493,-0.365692496,1.897014108,-0.365692493,-0.365692497,-0.365692491,50,76,67,1,28,72,1,70,54,66,9,1,3,9,9,2,9,2,8,4,-0.365692498,-0.365692491,-0.365692496,1.462355404,-0.365692493,-0.365692496,1.462355404,-0.365692493,-0.365692497,-0.365692491,2.80E-11,3.63E-11,5.68E-11,0.051758784,3.74E-11,6.79E-11,0.051758784,2.01E-11,4.07E-11,4.13E-11,0.360227678,-7.18E-06,1.423571218,-0.16361323,0.912486756,-0.276639764,-0.16361323,-1.177497933,1.458170298,0.512613661,-0.606332931,-0.582495646,-0.335025615,1.967869527,-0.286552069,-0.575378683,1.967869527,-0.418426398,-0.353057841,-0.437690991,1.591152089,1.799940028,3.967500545,24.13828472,4.392074555,1.862276654,24.13828472,3.237003023,3.809558422,3.068266744,-0.497911749,-0.497911749,-0.497911749,1.991128351,-0.497911749,-0.497911749,1.991128351,-0.497911749,-0.497911749,-0.497911749,7.85E-22,1.32E-21,3.23E-21,0.002678972,1.40E-21,4.61E-21,0.002678972,4.05E-22,1.66E-21,1.71E-21,6.41E-12,1.26E-11,1.18E-11,1.527385656,7.22E-12,9.09E-12,1.527385656,1.14E-11,5.99E-12,1.62E-11,-0.497911951,-0.497911951,-0.497911951,1.990518079,-0.497911951,-0.497911951,1.990518078,-0.497911951,-0.497911951,-0.497911951,4.11E-23,1.58E-22,1.40E-22,2.332906943,5.22E-23,8.27E-23,2.332906943,1.29E-22,3.58E-23,2.63E-22,0.118015934,-0.222031199,-0.102024967,-0.006253315,0.213625571,0.146950445,-0.006253315,0.978700427,-0.247316616,-0.300884626,3.964254551,2.846196032,2.806360509,1.013533685,2.695013925,2.952684487,1.013533685,3.30465779,2.980637275,3.289949844,1.459995209,0.292141925,0.250532254,-1.622141366,0.134226648,0.403373036,-1.622141366,0.771022109,0.432570752,0.755659118,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.892685929,0.847687393,0.856039428,0.749599047,0.879587088,0.882088733,0.749599047,0.832463859,0.893495885,0.827150099,S058,PLAYER POST
-0.365692498,-0.365692491,-0.365692496,1.897298632,-0.365692493,-0.365692496,1.897298632,-0.365692493,-0.365692497,-0.365692491,28,72,44,1,85,43,1,45,46,32,9,2,9,9,1,9,9,9,9,9,-0.365692498,-0.365692491,-0.365692496,1.463030239,-0.365692493,-0.365692496,1.463030239,-0.365692493,-0.365692497,-0.365692491,6.97E-12,4.83E-11,4.70E-11,0.051739734,4.82E-11,2.80E-11,0.051739734,1.21E-11,5.74E-11,1.20E-10,-0.626673175,-0.437745875,-0.854133999,-0.17359528,4.57E-07,0.62890039,-0.173595279,0.106568201,1.437024706,1.837163067,-0.222712437,-0.5644967,-0.492658361,1.963461821,-0.582495646,-0.534623714,1.963461821,-0.572176818,-0.388812037,-0.202517794,4.951238285,1.957590651,2.5868141,24.09967815,1.799940027,2.219244578,24.09967815,1.890321409,3.496391685,5.128120758,-0.497911749,-0.497911749,-0.497911749,1.989296492,-0.497911749,-0.497911749,1.989296492,-0.497911749,-0.497911749,-0.497911749,4.86E-23,2.33E-21,2.21E-21,0.002677,2.32E-21,7.84E-22,0.002677,1.47E-22,3.29E-21,1.44E-20,5.66E-12,1.12E-11,6.87E-12,1.527949879,2.97E-11,5.03E-12,1.527949879,6.03E-12,8.29E-12,1.49E-11,-0.497911951,-0.497911951,-0.497911951,1.99235689,-0.497911951,-0.497911951,1.99235689,-0.497911951,-0.497911951,-0.497911951,3.20E-23,1.26E-22,4.72E-23,2.334630831,8.85E-22,2.53E-23,2.334630831,3.64E-23,6.88E-23,2.22E-22,0.226650168,-0.610342134,-0.095077241,-0.006248508,0.157570058,0.17007064,-0.006248508,-0.093647751,-0.002741485,0.360390331,2.631570513,2.607437278,3.220133279,1.013530686,2.857645447,2.82224527,1.013530686,2.709562135,3.221488312,2.529133983,0.067957669,0.042749616,0.682733145,-1.622144498,0.30410126,0.267124472,-1.622144498,0.149422789,0.684148527,-0.039041058,0.748301306,0.748301306,0.748301306,0.74830099,0.748301306,0.748301306,0.74830099,0.748301306,0.748301306,0.748301306,0.889706006,0.845227317,0.889659851,0.749598519,0.793886068,0.913113308,0.749598519,0.899169213,0.880302784,0.83764988,S058,PLAYER POST
-0.365692498,-0.365692491,-0.365692496,1.898360329,-0.365692493,-0.365692496,1.898360329,-0.365692493,-0.365692497,-0.365692491,68,49,50,1,70,69,1,29,63,72,3,9,9,9,2,3,9,9,5,2,-0.365692498,-0.365692491,-0.365692496,1.463442969,-0.365692493,-0.365692496,1.463442969,-0.365692493,-0.365692497,-0.365692491,2.47E-11,1.75E-11,5.01E-11,0.051789584,3.98E-11,2.80E-11,0.051789584,1.21E-11,2.72E-11,1.23E-10,-0.276225268,-1.321485916,0.468480093,-0.163612941,0.115833841,0.44446857,-0.163612941,0.90990869,0.333149797,-0.14338278,-0.601892519,-0.292445377,-0.572352035,1.967870045,-0.581254369,-0.544651782,1.967870045,-0.454650246,-0.625328899,-0.580592616,1.630045123,4.340455773,1.888786702,24.13828926,1.810812224,2.131409923,24.13828926,2.919722652,1.42476867,1.816608444,-0.497911749,-0.497911749,-0.497911749,1.994091506,-0.497911749,-0.497911749,1.994091506,-0.497911749,-0.497911749,-0.497911749,6.08E-22,3.05E-22,2.51E-21,0.002682161,1.58E-21,7.85E-22,0.002682161,1.45E-22,7.41E-22,1.52E-20,5.96E-12,5.40E-12,8.67E-12,1.528294347,1.67E-11,7.82E-12,1.528294347,7.33E-12,6.49E-12,1.79E-11,-0.497911951,-0.497911951,-0.497911951,1.993479854,-0.497911951,-0.497911951,1.993479854,-0.497911951,-0.497911951,-0.497911951,3.55E-23,2.91E-23,7.52E-23,2.335683612,2.80E-22,6.12E-23,2.335683612,5.37E-23,4.22E-23,3.22E-22,-0.214073129,0.21607742,0.005646901,-0.006253315,-0.459854213,0.069587869,-0.006253315,0.094850394,-0.403843192,0.179743012,3.210250202,3.234830577,2.237988253,1.013533685,2.234370075,3.262569112,1.013533685,3.559693878,3.502060048,3.212013265,0.672409908,0.698085014,-0.343153492,-1.622141366,-0.346932811,0.727058935,-1.622141366,1.037416692,0.977216034,0.674251492,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.912904917,0.916717442,0.858742038,0.749599047,0.811729611,0.891232478,0.749599047,0.900866715,0.87986093,0.836820967,S058,PLAYER POST
-0.365692498,-0.365692491,-0.365692496,1.898584699,-0.365692493,-0.365692496,1.898584699,-0.365692493,-0.365692497,-0.365692491,66,70,39,1,63,56,1,57,42,73,4,2,9,9,5,7,9,7,9,1,-0.365692498,-0.365692491,-0.365692496,1.463624229,-0.365692493,-0.365692496,1.46362423,-0.365692493,-0.365692497,-0.365692491,7.39E-11,3.34E-11,4.19E-11,0.051794717,3.81E-11,4.71E-11,0.051794717,1.98E-11,2.16E-11,9.13E-11,-0.521995099,0.27223711,1.168112807,-0.163612892,0.788117834,0.705798204,-0.163612892,0.374898511,1.649259242,4.57E-07,-0.606142774,-0.575604737,-0.43183936,1.967870131,-0.475310812,-0.584510749,1.967870131,-0.55286962,-0.290672114,-0.582495648,1.592817652,1.860296675,3.119520485,24.13829001,2.738759219,1.782289976,24.13829001,2.059430861,4.355987578,1.799940009,-0.497911749,-0.497911749,-0.497911749,1.994585536,-0.497911749,-0.497911749,1.994585536,-0.497911749,-0.497911749,-0.497911749,5.46E-21,1.12E-21,1.75E-21,0.002682693,1.46E-21,2.22E-21,0.002682693,3.92E-22,4.65E-22,8.33E-21,1.56E-11,1.16E-11,8.04E-12,1.528445796,8.73E-12,1.36E-11,1.528445796,5.87E-12,6.74E-12,1.47E-11,-0.497911951,-0.497911951,-0.497911951,1.993973655,-0.497911951,-0.497911951,1.993973654,-0.497911951,-0.497911951,-0.497911951,2.43E-22,1.34E-22,6.46E-23,2.33614655,7.62E-23,1.86E-22,2.33614655,3.44E-23,4.55E-23,2.16E-22,-0.073524445,-0.122232308,0.17431693,-0.006253316,-0.116201465,0.146943261,-0.006253316,-0.187688312,0.155246973,-0.157737325,3.367091175,2.542153775,2.296365531,1.013533685,3.070618534,2.592776434,1.013533685,3.028579726,3.766520237,1.885401012,0.836236078,-0.025441406,-0.282176275,-1.622141366,0.52655949,0.027435825,-1.622141366,0.482648407,1.253454438,-0.711443845,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.837420385,0.84660676,0.856823035,0.749599047,0.863813878,0.821596523,0.749599047,0.907529388,0.894859915,0.809692759,S058,PLAYER POST
-0.365692498,-0.365692491,-0.365692496,1.898809069,-0.365692493,-0.365692496,1.898809069,-0.365692493,-0.365692497,-0.365692492,44,58,31,1,40,41,1,64,52,44,9,6,9,9,9,9,9,4,9,9,-0.365692498,-0.365692491,-0.365692496,1.46380549,-0.365692493,-0.365692496,1.46380549,-0.365692493,-0.365692497,-0.365692492,2.96E-11,1.32E-11,1.52E-11,0.051799851,8.60E-11,4.60E-11,0.051799851,1.33E-11,6.30E-11,2.00E-10,-1.213822371,-0.216887688,-2.43952534,-0.163612844,1.05789988,0.305001566,-0.163612845,-0.294255971,1.174489015,1.58693617,-0.451777135,-0.597759852,0.410926616,1.967870218,-0.473150826,-0.610977531,1.967870218,-0.583506078,-0.470633589,-0.327847879,2.944887891,1.666242663,10.50120726,24.13829077,2.757678279,1.550470593,24.13829077,1.791089772,2.779726459,4.030369479,-0.497911749,-0.497911749,-0.497911749,1.995079616,-0.497911749,-0.497911749,1.995079616,-0.497911749,-0.497911749,-0.497911749,8.77E-22,1.75E-22,2.32E-22,0.002683225,7.40E-21,2.12E-21,0.002683225,1.77E-22,3.96E-21,3.99E-20,6.59E-12,8.03E-12,5.91E-12,1.528597244,1.06E-11,1.34E-11,1.528597244,6.78E-12,9.26E-12,1.40E-11,-0.497911951,-0.497911951,-0.497911951,1.994467504,-0.497911951,-0.497911951,1.994467504,-0.497911951,-0.497911951,-0.497911951,4.34E-23,6.44E-23,3.50E-23,2.336609535,1.12E-22,1.80E-22,2.336609535,4.60E-23,8.57E-23,1.96E-22,-0.108053091,0.339003719,0.040450728,-0.006253316,-0.360501681,0.312746701,-0.006253316,-0.61684503,-0.382926477,-0.071216406,2.682649877,3.478346814,3.020906029,1.013533685,2.763587482,2.665149046,1.013533685,3.273253331,3.818148432,3.001937704,0.121311945,0.952446689,0.474632948,-1.622141366,0.205854253,0.103031682,-1.622141366,0.738218995,1.307381989,0.454819835,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.884600095,0.8741512,0.919792823,0.749599047,0.845480387,0.836136799,0.749599047,0.882508327,0.851685832,0.830098301,S058,PLAYER POST
-0.365692498,-0.365692491,-0.365692496,1.899033439,-0.365692493,-0.365692496,1.899033439,-0.365692493,-0.365692497,-0.365692491,64,19,73,1,46,33,1,41,70,67,4,9,1,9,9,9,9,9,2,3,-0.365692498,-0.365692491,-0.365692496,1.463986751,-0.365692493,-0.365692496,1.463986751,-0.365692493,-0.365692497,-0.365692491,3.23E-11,2.08E-11,6.03E-11,0.051804984,4.02E-11,3.62E-11,0.051804984,1.71E-11,3.24E-11,1.25E-10,-0.188988006,0.536824684,1.08E-06,-0.163612796,-1.485525386,-0.908005353,-0.163612796,1.511793691,-0.046934404,-0.577798694,-0.606311047,-0.469762869,-0.582495652,1.967870304,-0.164074068,-0.503423644,1.967870304,-0.322502003,-0.582292047,-0.573966961,1.591343769,2.787352993,1.799939975,24.13829153,5.46484478,2.492522274,24.13829152,4.077193368,1.801723329,1.874641766,-0.497911749,-0.497911749,-0.497911749,1.995573744,-0.497911749,-0.497911749,1.995573744,-0.497911749,-0.497911749,-0.497911749,1.05E-21,4.31E-22,3.64E-21,0.002683756,1.61E-21,1.31E-21,0.002683756,2.94E-22,1.05E-21,1.56E-20,1.01E-11,1.00E-11,1.61E-11,1.528748693,9.83E-12,9.20E-12,1.528748693,5.29E-12,1.38E-11,2.20E-11,-0.497911951,-0.497911951,-0.497911951,1.994961402,-0.497911951,-0.497911951,1.994961402,-0.497911951,-0.497911951,-0.497911951,1.01E-22,1.00E-22,2.59E-22,2.337072566,9.67E-23,8.46E-23,2.337072565,2.80E-23,1.90E-22,4.85E-22,-0.031771667,-0.661311727,-0.588411627,-0.006253316,-0.198084988,-0.356982461,-0.006253316,0.256907527,-0.844780817,0.173490731,4.911638898,4.489701474,2.30135877,1.013533686,3.097732792,4.208525701,1.013533686,3.548998703,3.471659283,1.867296546,2.449573037,2.008843864,-0.276960654,-1.622141366,0.55488133,1.715145418,-1.622141366,1.026245188,0.945461316,-0.730354627,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.870997342,0.873670607,0.826163334,0.749599047,0.866587155,0.889169339,0.749599047,0.918049808,0.848584874,0.795077389,S058,PLAYER POST
-0.365692498,-0.365692491,-0.365692496,1.89925781,-0.365692493,-0.365692496,1.89925781,-0.365692493,-0.365692497,-0.365692491,62,39,55,1,63,47,1,63,35,56,5,9,7,9,5,9,9,5,9,7,-0.365692498,-0.365692491,-0.365692496,1.464168012,-0.365692493,-0.365692496,1.464168012,-0.365692493,-0.365692497,-0.365692491,2.28E-11,1.42E-11,7.46E-12,0.051810117,4.25E-11,1.85E-11,0.051810117,4.12E-11,3.37E-11,7.25E-11,-0.533405804,-0.581798645,-0.188212121,-0.163612748,0.130937151,1.222097757,-0.163612748,0.331275058,-0.565237481,-0.259325164,-0.461762266,-0.576975813,-0.621984546,1.96787039,-0.575495986,-0.457757901,1.96787039,-0.608027516,-0.545147435,-0.602919021,2.857429315,1.848287589,1.454061454,24.13829228,1.861249218,2.892503075,24.13829228,1.576309417,2.127068553,1.621054118,-0.497911749,-0.497911749,-0.497911749,1.996067922,-0.497911749,-0.497911749,1.996067922,-0.497911749,-0.497911749,-0.497911749,5.21E-22,2.02E-22,5.56E-23,0.002684288,1.80E-21,3.43E-22,0.002684288,1.70E-21,1.13E-21,5.25E-21,6.47E-12,5.42E-12,3.55E-12,1.528900141,2.61E-11,4.92E-12,1.528900141,6.64E-12,1.01E-11,1.78E-11,-0.497911951,-0.497911951,-0.497911951,1.99545535,-0.497911951,-0.497911951,1.995455349,-0.497911951,-0.497911951,-0.497911951,4.19E-23,2.94E-23,1.26E-23,2.337535642,6.82E-22,2.42E-23,2.337535642,4.41E-23,1.02E-22,3.18E-22,0.034066558,0.217928645,-0.094795676,-0.006253316,-0.711002185,0.003830267,-0.006253316,0.082679707,0.566265219,-0.227483303,2.425379696,3.722510537,2.804208018,1.013533686,3.092243771,3.032811922,1.013533686,2.716739299,2.61318031,2.32104922,-0.147416231,1.207484686,0.248283898,-1.622141366,0.549147846,0.487069091,-1.622141366,0.156919601,0.048748424,-0.256393254,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.901566429,0.914613181,0.924869821,0.749599047,0.795819987,0.930261736,0.749599047,0.882737788,0.844973168,0.81370242,S058,PLAYER POST
-0.365692496,-0.365692493,-0.365692495,1.89505493,-0.365692495,-0.365692498,1.89505493,-0.365692495,-0.365692494,-0.365692491,74,69,68,1,55,64,1,65,42,72,1,3,3,9,7,4,9,4,9,2,-0.365692496,-0.365692493,-0.365692495,1.461217631,-0.365692495,-0.365692497,1.461217631,-0.365692495,-0.365692494,-0.365692492,6.24E-11,1.03E-10,3.92E-11,0.051688403,1.20E-11,2.04E-10,0.051688403,2.92E-11,1.67E-11,8.75E-11,-5.33E-06,-0.575396766,-0.108799359,-0.173605646,0.116976388,-0.485420306,-0.173605646,0.595321776,-0.783733502,-0.192759767,-0.599027308,-0.581534083,-0.642628384,1.923729726,-0.620080465,-0.51636173,1.923729726,-0.613908507,-0.54562288,-0.595614569,1.799939994,1.954569824,1.414532098,24.09963006,1.613842453,2.530655141,24.09963006,1.668398935,2.272003766,1.830106604,-0.497911749,-0.497911749,-0.497911749,1.984363759,-0.497911749,-0.497911749,1.984363759,-0.497911749,-0.497911749,-0.497911749,3.89E-21,1.05E-20,1.53E-21,0.002671691,1.43E-22,4.18E-20,0.002671691,8.53E-22,2.80E-22,7.66E-21,1.48E-11,1.69E-11,1.18E-11,1.526435393,7.10E-12,4.17E-11,1.526435393,7.31E-12,6.16E-12,1.70E-11,-0.497911951,-0.497911951,-0.497911951,1.987422689,-0.497911951,-0.497911951,1.98742269,-0.497911951,-0.497911951,-0.497911951,2.19E-22,2.85E-22,1.38E-22,2.33000501,5.04E-23,1.74E-21,2.33000501,5.35E-23,3.80E-23,2.87E-22,1.000039792,-0.150525925,0.751869692,-0.006248501,-0.018731957,0.111867047,-0.006248501,-0.133503298,0.146942833,-0.250454444,3.416296456,2.436011078,4.607388802,1.013530683,3.190821105,2.216222099,1.013530683,3.749312423,3.402785275,2.428323681,0.724029342,-0.22355119,1.875383778,-1.598573975,0.506076429,-0.436007443,-1.598573975,1.045935038,0.710968928,-0.230982117,0.748301306,0.748301306,0.748301306,0.74830099,0.748301306,0.748301306,0.74830099,0.748301306,0.748301306,0.748301306,0.840245794,0.810853159,0.869207379,0.749598518,0.901807646,0.787242392,0.749598518,0.89875695,0.88771249,0.825611426,S059,NON PLAYER POST
-0.365692496,-0.365692493,-0.365692495,1.896116627,-0.365692495,-0.365692497,1.896116627,-0.365692495,-0.365692494,-0.365692492,59,68,53,1,42,70,1,43,25,11,6,3,8,9,9,2,9,9,9,9,-0.365692496,-0.365692493,-0.365692495,1.461630361,-0.365692496,-0.365692497,1.461630361,-0.365692495,-0.365692494,-0.365692492,3.01E-11,1.39E-10,2.98E-11,0.051738251,1.88E-11,2.23E-10,0.051738251,2.45E-11,2.03E-11,5.93E-12,0.170935271,0.548158154,0.647254663,-0.163613423,0.75632578,-0.172349115,-0.163613423,1.596541101,1.186193782,-2.396647662,-0.615400273,-0.589029397,-0.580475186,1.928102373,-0.543095002,-0.596300702,1.928102373,-0.36541784,-0.095446423,0.29468996,1.655212603,1.888315656,1.963929857,24.13828169,2.294348722,1.824041596,24.13828169,3.864910448,6.251299167,9.699875585,-0.497911749,-0.497911749,-0.497911749,1.989153893,-0.497911749,-0.497911749,1.989153894,-0.497911749,-0.497911749,-0.497911749,9.08E-22,1.93E-20,8.90E-22,0.002676847,3.54E-22,5.00E-20,0.002676847,5.98E-22,4.12E-22,3.52E-23,8.03E-12,1.86E-11,9.33E-12,1.526779862,8.12E-12,4.28E-11,1.526779862,5.03E-12,5.22E-12,4.42E-12,-0.497911951,-0.497911951,-0.497911951,1.98854454,-0.497911951,-0.497911951,1.988544541,-0.497911951,-0.497911951,-0.497911951,6.45E-23,3.45E-22,8.70E-23,2.331056747,6.59E-23,1.83E-21,2.331056747,2.53E-23,2.72E-23,1.95E-23,-0.030974105,-0.226335236,0.000402041,-0.006253314,0.437213524,0.46659447,-0.006253314,0.041775267,-0.233783921,0.060464398,3.015657648,2.241274916,2.874143234,1.013533685,3.351596423,4.654093735,1.013533685,3.284506641,3.040532522,3.322410653,0.336756876,-0.411790452,0.199963747,-1.598571073,0.661487868,1.920530514,-1.598571073,0.596636374,0.36080186,0.633275811,0.748301306,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748301306,0.867609681,0.824392618,0.883720204,0.749599047,0.875144733,0.80379263,0.749599047,0.91469028,0.913952115,0.931654173,S059,NON PLAYER POST
-0.365692496,-0.365692493,-0.365692495,1.896340997,-0.365692496,-0.365692496,1.896340997,-0.365692495,-0.365692494,-0.365692492,34,39,24,1,69,43,1,42,42,66,9,9,9,9,3,9,9,9,9,4,-0.365692496,-0.365692492,-0.365692495,1.461811622,-0.365692496,-0.365692496,1.461811622,-0.365692495,-0.365692494,-0.365692492,1.83E-11,4.96E-11,1.04E-11,0.051743384,1.51E-11,1.78E-10,0.051743384,1.64E-11,5.31E-11,3.12E-11,0.512764058,-0.807934633,-0.953051426,-0.163613375,-0.202291262,-0.16616486,-0.163613375,-2.107818924,-1.065765822,-0.613590754,-0.537373083,-0.489501418,-0.464680707,1.928102459,-0.529548292,-0.640100185,1.928102459,0.022866208,-0.496185386,-0.596277276,2.344927123,2.768084514,2.987485021,24.13828245,2.414093682,1.436879896,24.13828245,7.297113314,2.709002169,1.824248667,-0.497911749,-0.497911749,-0.497911749,1.989647434,-0.497911749,-0.497911749,1.989647435,-0.497911749,-0.497911749,-0.497911749,3.35E-22,2.46E-21,1.08E-22,0.002677378,2.28E-22,3.17E-20,0.002677378,2.69E-22,2.82E-21,9.74E-22,8.38E-12,9.64E-12,7.66E-12,1.52693131,6.09E-12,1.93E-11,1.526931311,5.54E-12,5.88E-12,9.65E-12,-0.497911951,-0.497911951,-0.497911951,1.989037851,-0.497911951,-0.497911951,1.989037852,-0.497911951,-0.497911951,-0.497911951,7.01E-23,9.29E-23,5.87E-23,2.331519227,3.71E-23,3.73E-22,2.331519227,3.07E-23,3.45E-23,9.32E-23,-0.213043699,-0.014670961,-0.08541682,-0.006253314,0.040840734,0.017401251,-0.006253314,-0.33483337,-0.293318485,-0.07651979,3.35447044,2.468178306,2.589260074,1.013533685,3.567316561,2.145018712,1.013533685,2.946605383,2.628240906,2.518023035,0.664266001,-0.192457145,-0.075414976,-1.598571073,0.870011026,-0.504835302,-1.598571073,0.270008372,-0.037734645,-0.144275364,0.748301306,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748301306,0.879105066,0.867811216,0.904934673,0.749599047,0.91568453,0.823657208,0.749599047,0.914253595,0.908315181,0.849601782,S059,NON PLAYER POST
